aut;old_acc;timeout_spot;memout_spot;states_spot;time_spot;acc_spot;timeout_product;memout_product;states_product;time_product;acc_product
temp_hoas/benchmarkA/automaton1521.hoa;3;False;False;447;0.008887;6;False;False;318;0.010648;8
temp_hoas/benchmarkA/automaton1720.hoa;2;False;False;299;0.006253;5;False;False;231;0.008216;9
temp_hoas/benchmarkA/automaton1672.hoa;14;False;False;1457;0.021482;11;False;False;2075;0.050908;29
temp_hoas/benchmarkA/automaton417.hoa;19;False;False;59408;2.24813;24;False;False;33128;0.400998;40
temp_hoas/benchmarkA/automaton107.hoa;9;False;False;258;0.00675;6;False;False;104;0.005814;4
temp_hoas/benchmarkA/automaton291.hoa;13;False;False;245;0.007678;6;False;False;212;0.010686;8
temp_hoas/benchmarkA/automaton960.hoa;2;False;False;1283;0.020787;7;False;False;1044;0.02137;11
temp_hoas/benchmarkA/automaton1705.hoa;7;False;False;297;0.007075;4;False;False;228;0.010222;10
temp_hoas/benchmarkA/automaton715.hoa;17;False;False;95732;2.00192;26;False;False;90287;0.981092;36
temp_hoas/benchmarkA/automaton865.hoa;7;False;False;693;0.014106;11;False;False;275;0.012746;15
temp_hoas/benchmarkA/automaton1146.hoa;8;False;False;109;0.003678;4;False;False;110;0.005897;6
temp_hoas/benchmarkA/automaton1435.hoa;17;False;False;31937;0.589898;16;False;False;3395;0.062202;12
temp_hoas/benchmarkA/automaton1660.hoa;2;False;False;123;0.00273;5;False;False;279;0.006668;8
temp_hoas/benchmarkA/automaton1875.hoa;17;False;False;73;0.003733;7;False;False;92;0.007272;11
temp_hoas/benchmarkA/automaton1510.hoa;12;False;False;447;0.008855;8;False;False;192;0.018245;10
temp_hoas/benchmarkA/automaton430.hoa;12;False;False;510;0.011468;10;False;False;243;0.011318;6
temp_hoas/benchmarkA/automaton1202.hoa;4;False;False;1683;0.02592;7;False;False;7864;0.09402;16
temp_hoas/benchmarkA/automaton1280.hoa;2;False;False;1595;0.025113;7;False;False;1159;0.021341;11
temp_hoas/benchmarkA/automaton299.hoa;21;False;False;111;0.004573;6;False;False;90;0.007515;10
