aut;old_acc;timeout_limited;memout_limited;states_limited;time_limited;acc_limited;timeout_product;memout_product;states_product;time_product;acc_product
temp_hoas/benchmarkF/automaton474.hoa;36;False;False;420301;34.907;88;False;False;33243;132.921;17
temp_hoas/benchmarkF/automaton1976.hoa;18;False;False;79183;6.19984;73;False;False;11260903;120.168;68
temp_hoas/benchmarkF/automaton363.hoa;5;False;False;579;0.037938;17;False;False;552;0.038493;13
temp_hoas/benchmarkF/automaton1569.hoa;11;False;False;15793;0.787381;64;False;False;438;0.426922;2
temp_hoas/benchmarkF/automaton265.hoa;27;False;False;8691;0.503222;67;False;False;112190;1.33546;48
temp_hoas/benchmarkF/automaton1099.hoa;21;False;False;21937;0.89205;42;False;False;102814;1.30897;36
temp_hoas/benchmarkF/automaton1209.hoa;11;False;False;1370;0.04668;31;False;False;185;0.040202;2
temp_hoas/benchmarkF/automaton884.hoa;6;False;False;1257;0.036583;13;False;False;874;0.034014;2
temp_hoas/benchmarkF/automaton711.hoa;33;False;False;52055;5.33249;118;False;False;233;1.93802;11
temp_hoas/benchmarkF/automaton1903.hoa;25;False;False;320645;35.6281;101;False;False;671;13.9547;2
temp_hoas/benchmarkF/automaton1500.hoa;22;False;False;3792;215.855;19;False;False;3792;238.729;19
temp_hoas/benchmarkF/automaton1142.hoa;24;False;False;8798;0.590188;122;False;False;183;0.338019;11
temp_hoas/benchmarkF/automaton993.hoa;35;False;False;248141;27.9269;142;False;False;1200;18.6796;15
temp_hoas/benchmarkF/automaton1405.hoa;7;False;False;2499;0.100534;34;False;False;914;0.113894;5
temp_hoas/benchmarkF/automaton1195.hoa;37;False;False;13877;0.652719;85;False;False;130606;1.54013;64
temp_hoas/benchmarkF/automaton1268.hoa;30;False;False;99932;13.3036;116;False;False;2549;6.38353;12
temp_hoas/benchmarkF/automaton1281.hoa;3;False;False;2772;0.067083;22;False;False;3350;0.064531;17
temp_hoas/benchmarkF/automaton564.hoa;6;False;False;2294;0.103748;9;False;False;505;0.100638;2
temp_hoas/benchmarkF/automaton1807.hoa;9;False;False;5961;1.29086;13;False;False;5961;1.54932;13
temp_hoas/benchmarkF/automaton127.hoa;9;False;False;1510;0.058678;12;False;False;1431;0.056252;8
temp_hoas/benchmarkF/automaton1473.hoa;35;False;False;18663;1.39411;94;False;False;993;0.80737;14
temp_hoas/benchmarkF/automaton1787.hoa;29;False;False;42464;4.63715;122;False;False;2779;3.22583;26
temp_hoas/benchmarkF/automaton394.hoa;36;False;False;181299;14.6013;97;False;False;4076900;743.889;60
temp_hoas/benchmarkF/automaton169.hoa;11;False;False;3444;0.231116;58;False;False;597;0.195767;13
temp_hoas/benchmarkF/automaton44.hoa;6;False;False;1446;0.054373;36;False;False;152;0.042152;1
temp_hoas/benchmarkF/automaton901.hoa;23;False;True;-1;-1;-1;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton567.hoa;9;False;False;44;0.075488;7;False;False;44;0.078951;7
temp_hoas/benchmarkF/automaton540.hoa;22;False;False;85082;6.3207;92;False;False;1176;3.63679;14
temp_hoas/benchmarkF/automaton919.hoa;41;False;False;223579;24.0814;108;False;False;1872;14.6657;14
temp_hoas/benchmarkF/automaton1341.hoa;23;False;False;34869;2.53867;98;False;False;3755;2.09297;17
temp_hoas/benchmarkF/automaton1999.hoa;41;False;False;1912792;256.27;78;False;False;127844;265.85;13
temp_hoas/benchmarkF/automaton123.hoa;5;False;False;1917;0.064059;26;False;False;337;0.058517;13
temp_hoas/benchmarkF/automaton1904.hoa;26;False;False;142064;13.3224;93;False;False;416632;50.571;56
temp_hoas/benchmarkF/automaton120.hoa;2;False;False;734;0.01808;26;False;False;982;0.018398;24
temp_hoas/benchmarkF/automaton1163.hoa;5;False;False;1342;0.051763;6;False;False;3861;0.055517;4
temp_hoas/benchmarkF/automaton515.hoa;37;False;True;-1;-1;-1;False;False;729;275.561;10
temp_hoas/benchmarkF/automaton838.hoa;40;False;False;220604;32.6837;107;False;False;11308;18.6339;20
temp_hoas/benchmarkF/automaton1622.hoa;24;False;False;1308035;99.5927;61;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton298.hoa;20;False;False;31509;1.36554;49;False;False;103265;1.6116;44
temp_hoas/benchmarkF/automaton1396.hoa;38;False;False;4793;0.230952;27;False;False;5107;0.22004;18
temp_hoas/benchmarkF/automaton1061.hoa;23;False;False;86274;3.952;38;False;False;142329;3.72085;33
temp_hoas/benchmarkF/automaton1820.hoa;22;False;False;1085;5.16978;9;False;False;1085;5.08939;9
temp_hoas/benchmarkF/automaton1988.hoa;30;False;False;20517;1.41203;68;False;False;946636;78.2288;44
temp_hoas/benchmarkF/automaton1778.hoa;20;False;False;88648;6.26837;84;False;False;11378;7.05309;12
temp_hoas/benchmarkF/automaton1487.hoa;9;False;False;1405;0.060608;43;False;False;164;0.056421;13
temp_hoas/benchmarkF/automaton1649.hoa;11;False;False;1729;0.057757;32;False;False;373;0.051491;13
temp_hoas/benchmarkF/automaton1963.hoa;5;False;False;5;0.088094;1;False;False;5;0.090606;1
temp_hoas/benchmarkF/automaton1549.hoa;31;False;False;1131213;149.67;130;False;False;42940;395.838;24
temp_hoas/benchmarkF/automaton1118.hoa;40;False;False;770678;112.027;162;False;False;15815;99.5076;21
temp_hoas/benchmarkF/automaton1263.hoa;25;False;False;101509;7.63285;59;False;False;1982496;18.7405;54
temp_hoas/benchmarkF/automaton952.hoa;34;False;False;171411;21.2583;119;False;False;156487;42.8459;31
temp_hoas/benchmarkF/automaton393.hoa;35;False;False;100645;11.8105;117;False;False;90508;28.1622;38
temp_hoas/benchmarkF/automaton369.hoa;11;False;False;4914;0.203918;59;False;False;436;0.173078;11
temp_hoas/benchmarkF/automaton288.hoa;10;False;False;2014;0.081329;45;False;False;235;0.065865;2
temp_hoas/benchmarkF/automaton1581.hoa;23;False;False;15357;0.990926;83;False;False;2531;0.872273;22
temp_hoas/benchmarkF/automaton708.hoa;30;False;False;37352;2.66892;100;False;False;3788;1.8854;13
temp_hoas/benchmarkF/automaton201.hoa;3;False;False;5;0.015207;2;False;False;5;0.015841;2
temp_hoas/benchmarkF/automaton1626.hoa;28;False;False;86673;6.82675;109;False;False;2455;4.18316;14
temp_hoas/benchmarkF/automaton625.hoa;27;False;False;54788;5.09728;126;False;False;855598;45.5548;70
temp_hoas/benchmarkF/automaton719.hoa;41;False;False;34217;2.12081;72;False;False;929305;10.5274;54
temp_hoas/benchmarkF/automaton196.hoa;38;False;False;209;0.010486;9;False;False;78;0.010113;4
temp_hoas/benchmarkF/automaton340.hoa;22;False;False;328234;39.552;75;False;False;17268;49.6244;19
temp_hoas/benchmarkF/automaton1109.hoa;31;False;False;280513;20.8763;77;False;False;3176547;33.9347;62
temp_hoas/benchmarkF/automaton187.hoa;29;False;False;26425;1.3828;66;False;False;16825;15.094;9
temp_hoas/benchmarkF/automaton1814.hoa;16;False;False;1;0.001303;1;False;False;1;0.001322;1
temp_hoas/benchmarkF/automaton864.hoa;26;False;False;35592;2.6484;114;False;False;1247222;17.834;76
temp_hoas/benchmarkF/automaton83.hoa;5;False;False;221;0.058293;2;False;False;221;0.061606;2
temp_hoas/benchmarkF/automaton1467.hoa;29;False;False;35977;2.64229;103;False;False;404627;49.0183;54
temp_hoas/benchmarkF/automaton1734.hoa;16;False;False;29853;1.72786;89;False;False;6171;1.53095;18
temp_hoas/benchmarkF/automaton1145.hoa;27;False;False;59717;5.62588;142;False;False;689;2.86931;12
temp_hoas/benchmarkF/automaton483.hoa;5;False;False;616;0.112767;2;False;False;616;0.121632;2
temp_hoas/benchmarkF/automaton657.hoa;19;False;False;99173;7.61762;101;False;False;181639;20.5466;32
temp_hoas/benchmarkF/automaton1700.hoa;22;False;False;61883;8.17364;65;False;False;4392;9.34581;13
temp_hoas/benchmarkF/automaton912.hoa;34;False;False;653;0.021271;24;False;False;978;0.022834;20
temp_hoas/benchmarkF/automaton1591.hoa;33;False;False;12223;0.805817;72;False;False;127;0.347636;2
temp_hoas/benchmarkF/automaton1400.hoa;2;False;False;3;0.017535;1;False;False;3;0.018185;1
temp_hoas/benchmarkF/automaton1347.hoa;29;False;False;43906;3.1248;80;False;False;94474;9.58379;52
temp_hoas/benchmarkF/automaton1530.hoa;12;False;False;65504;4.78487;58;False;False;4452;3.60787;14
temp_hoas/benchmarkF/automaton1701.hoa;23;False;False;284683;40.3879;114;False;False;514;15.5558;2
temp_hoas/benchmarkF/automaton1159.hoa;41;False;False;799680;131.458;148;False;False;2926;52.8746;12
temp_hoas/benchmarkF/automaton434.hoa;36;False;False;962926;142.619;118;False;True;-1;-1;-1
temp_hoas/benchmarkF/automaton1412.hoa;14;False;False;101662;3.71413;34;False;False;153704;3.47006;30
temp_hoas/benchmarkF/automaton1237.hoa;39;False;False;34077;3.51771;117;False;False;6688;600.46;10
temp_hoas/benchmarkF/automaton325.hoa;7;False;False;460;0.124767;12;False;False;460;0.132057;12
temp_hoas/benchmarkF/automaton1203.hoa;5;False;False;6;0.030936;2;False;False;6;0.033076;2
temp_hoas/benchmarkF/automaton535.hoa;17;False;False;62924;3.57082;64;False;False;514;1.99158;2
temp_hoas/benchmarkF/automaton822.hoa;24;False;False;6997;0.283889;43;False;False;18420;0.285027;38
temp_hoas/benchmarkF/automaton1848.hoa;10;False;False;21955;1.17515;46;False;False;18043;1.68333;16
temp_hoas/benchmarkF/automaton1475.hoa;37;False;False;2456;93.1364;12;False;False;2456;98.1064;12
temp_hoas/benchmarkF/automaton1550.hoa;32;False;False;479;0.022552;25;False;False;1390;0.026293;20
temp_hoas/benchmarkF/automaton1021.hoa;23;False;False;382407;33.1119;82;False;False;5529;26.0545;27
temp_hoas/benchmarkF/automaton1676.hoa;38;False;True;-1;-1;-1;False;True;-1;-1;-1
temp_hoas/benchmarkF/automaton927.hoa;9;False;False;4744;0.240651;25;False;False;8452;0.254448;23
temp_hoas/benchmarkF/automaton1634.hoa;36;False;False;107121;10.8228;91;False;False;328078;59.6277;46
temp_hoas/benchmarkF/automaton146.hoa;28;False;False;1044701;101.426;102;False;False;634261;270.375;38
temp_hoas/benchmarkF/automaton1034.hoa;36;False;False;972158;100.521;118;False;False;84746926;858.002;97
temp_hoas/benchmarkF/automaton1516.hoa;38;False;False;52600;4.57455;123;False;False;358;2.78679;9
temp_hoas/benchmarkF/automaton1947.hoa;29;True;False;-1;-1;-1;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton1483.hoa;5;False;False;2792;0.094052;16;False;False;5175;0.09546;14
temp_hoas/benchmarkF/automaton662.hoa;24;False;False;137404;10.5169;101;False;False;36575;308.531;21
temp_hoas/benchmarkF/automaton791.hoa;33;False;False;51965;3.78606;97;False;False;160384;13.1348;60
temp_hoas/benchmarkF/automaton1033.hoa;35;False;False;21154;1.22596;74;False;False;134912;1.51182;50
temp_hoas/benchmarkF/automaton95.hoa;17;True;False;-1;-1;-1;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton560.hoa;2;False;False;1215;0.034527;19;False;False;780;0.0341;2
temp_hoas/benchmarkF/automaton516.hoa;38;False;False;536702;56.4902;120;False;False;5177;33.4287;14
temp_hoas/benchmarkF/automaton1562.hoa;4;False;False;3;0.039782;1;False;False;3;0.042167;1
temp_hoas/benchmarkF/automaton148.hoa;30;False;False;56017;5.62852;133;False;False;2822;4.46877;16
temp_hoas/benchmarkF/automaton1930.hoa;12;False;False;12194;0.59861;33;False;False;3141;0.929963;8
temp_hoas/benchmarkF/automaton1717.hoa;39;False;False;72412;5.71994;76;False;False;574279;9.23446;36
temp_hoas/benchmarkF/automaton1217.hoa;19;False;False;23627;2.16008;98;False;False;1339;1.25674;13
temp_hoas/benchmarkF/automaton37.hoa;39;False;True;-1;-1;-1;False;True;-1;-1;-1
temp_hoas/benchmarkF/automaton1887.hoa;9;False;False;10142;0.410396;66;False;False;745;0.291803;13
temp_hoas/benchmarkF/automaton1331.hoa;13;False;False;6721;0.261074;52;False;False;386;0.174881;11
temp_hoas/benchmarkF/automaton197.hoa;39;False;False;218783;25.1084;140;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton620.hoa;22;False;False;256116;22.96;52;False;False;11740;27.6195;11
temp_hoas/benchmarkF/automaton973.hoa;15;False;False;34681;2.06472;75;False;False;1752;1.69145;23
temp_hoas/benchmarkF/automaton1708.hoa;30;False;False;43095;4.30273;181;False;False;379291;653.62;66
temp_hoas/benchmarkF/automaton1181.hoa;23;False;False;601;1.20121;12;False;False;601;1.36931;12
temp_hoas/benchmarkF/automaton1560.hoa;2;False;False;13;0.009796;2;False;False;13;0.010163;2
temp_hoas/benchmarkF/automaton1573.hoa;15;False;False;1496502;116.725;53;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton1965.hoa;7;False;False;3;0.027946;2;False;False;3;0.029043;2
temp_hoas/benchmarkF/automaton1874.hoa;36;False;False;567184;95.3004;154;False;False;3239;40.8168;14
temp_hoas/benchmarkF/automaton1998.hoa;40;False;True;-1;-1;-1;False;True;-1;-1;-1
temp_hoas/benchmarkF/automaton1025.hoa;27;False;False;58562;5.32739;113;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton1980.hoa;22;False;False;704630;70.4007;68;False;False;141507;171.899;18
temp_hoas/benchmarkF/automaton906.hoa;28;False;False;231105;28.6086;152;False;True;-1;-1;-1
temp_hoas/benchmarkF/automaton852.hoa;14;False;False;19409;0.88213;54;False;False;533;0.639914;7
temp_hoas/benchmarkF/automaton1277.hoa;39;False;False;184149;21.4266;185;False;False;41555;54.161;50
temp_hoas/benchmarkF/automaton830.hoa;32;False;False;2564;0.105684;71;False;False;8051;0.244785;46
temp_hoas/benchmarkF/automaton428.hoa;30;False;True;-1;-1;-1;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton974.hoa;16;False;False;81594;8.21039;71;False;False;577965;58.9338;49
temp_hoas/benchmarkF/automaton1124.hoa;6;False;False;2244;0.088043;28;False;False;444;0.086884;11
temp_hoas/benchmarkF/automaton882.hoa;4;False;False;103;0.052875;9;False;False;102;0.056895;9
temp_hoas/benchmarkF/automaton209.hoa;11;False;False;2434;0.066838;36;False;False;1267;0.065564;10
temp_hoas/benchmarkF/automaton1641.hoa;3;False;False;41;0.011352;5;False;False;41;0.011581;5
temp_hoas/benchmarkF/automaton1308.hoa;30;False;False;104924;12.8638;136;False;False;2765;7.10178;14
temp_hoas/benchmarkF/automaton1222.hoa;24;False;False;22509;1.56764;83;False;False;803448;27.5476;59
temp_hoas/benchmarkF/automaton740.hoa;22;False;False;3815;0.124917;35;False;False;15309;0.170962;32
temp_hoas/benchmarkF/automaton273.hoa;35;False;False;45200;4.18569;123;False;False;2283133;79.0636;85
temp_hoas/benchmarkF/automaton1450.hoa;12;False;False;8779;0.276257;30;False;False;6768;0.337447;11
temp_hoas/benchmarkF/automaton1515.hoa;37;False;False;46919;2.17841;64;False;False;198524;2.49897;56
temp_hoas/benchmarkF/automaton152.hoa;34;False;False;74772;199.476;29;False;False;66779;144.846;18
temp_hoas/benchmarkF/automaton979.hoa;21;False;False;1491345;359.015;104;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton676.hoa;38;False;False;61025;4.52971;53;False;False;25841;5.44754;14
temp_hoas/benchmarkF/automaton174.hoa;16;False;False;11497;0.7656;94;False;False;1008;0.462279;14
temp_hoas/benchmarkF/automaton239.hoa;41;False;True;-1;-1;-1;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton731.hoa;13;False;False;50532;3.36002;76;False;False;4475;2.74682;13
temp_hoas/benchmarkF/automaton1706.hoa;28;False;False;3064;0.121364;59;False;False;14052;0.153718;50
temp_hoas/benchmarkF/automaton710.hoa;32;False;False;68585;3.34257;51;False;False;283753;3.79912;42
temp_hoas/benchmarkF/automaton1246.hoa;8;False;False;2648;0.080557;20;False;False;2635;0.076899;18
temp_hoas/benchmarkF/automaton353.hoa;35;False;False;49187;3.72482;119;False;False;1257719;13.5863;86
temp_hoas/benchmarkF/automaton1868.hoa;30;False;False;124188;13.1505;103;False;False;10861;33.7873;19
temp_hoas/benchmarkF/automaton599.hoa;41;False;False;237692;28.638;131;False;False;2408655;181.431;75
temp_hoas/benchmarkF/automaton1745.hoa;27;False;False;35421;3.18823;92;False;False;3076;3.44994;18
temp_hoas/benchmarkF/automaton68.hoa;30;False;False;113459;12.2788;163;False;False;8178;10.5095;16
temp_hoas/benchmarkF/automaton339.hoa;21;False;False;16878;1.14147;76;False;False;471;0.828436;8
temp_hoas/benchmarkF/automaton749.hoa;31;False;False;70793;7.08713;82;False;False;816;2.91696;2
temp_hoas/benchmarkF/automaton846.hoa;8;False;False;81419;1.91201;22;False;False;104035;2.05077;20
temp_hoas/benchmarkF/automaton1994.hoa;36;False;False;188588;26.967;140;False;False;87245;45.5034;54
temp_hoas/benchmarkF/automaton1985.hoa;27;False;False;41602;2.9338;89;False;False;1861398;57.8837;58
temp_hoas/benchmarkF/automaton1299.hoa;21;False;False;114525;8.93225;86;False;False;16878;7.72649;33
temp_hoas/benchmarkF/automaton301.hoa;23;False;False;155918;16.7117;129;False;False;4740;11.4988;13
temp_hoas/benchmarkF/automaton1323.hoa;5;False;False;1892;0.061963;14;False;False;2723;0.06174;12
temp_hoas/benchmarkF/automaton1101.hoa;23;False;False;78709;8.02981;108;False;False;16519;16.063;22
temp_hoas/benchmarkF/automaton1783.hoa;25;False;False;233073;53.752;93;False;False;9065;85.6017;19
temp_hoas/benchmarkF/automaton245.hoa;7;False;False;402;1.10768;2;False;False;402;1.20534;2
temp_hoas/benchmarkF/automaton806.hoa;8;False;False;295;0.131082;9;False;False;295;0.144128;9
temp_hoas/benchmarkF/automaton1458.hoa;20;False;False;859;5.03403;2;False;False;859;6.98868;2
temp_hoas/benchmarkF/automaton1315.hoa;37;False;False;1794;0.053963;38;False;False;1251;0.047216;28
temp_hoas/benchmarkF/automaton1982.hoa;24;False;False;23899;2.02311;127;False;False;624;1.29657;13
temp_hoas/benchmarkF/automaton1466.hoa;28;False;False;618;26.8539;9;False;False;618;28.5429;9
temp_hoas/benchmarkF/automaton1497.hoa;19;False;False;2641526;268.539;93;False;True;-1;-1;-1
temp_hoas/benchmarkF/automaton580.hoa;22;False;False;31;0.005192;2;False;False;31;0.005148;2
temp_hoas/benchmarkF/automaton121.hoa;3;False;False;590;0.020886;16;False;False;682;0.020592;14
temp_hoas/benchmarkF/automaton1822.hoa;24;False;False;33491;2.33072;68;False;False;298037;35.0633;37
temp_hoas/benchmarkF/automaton1645.hoa;7;False;False;363;2.18008;13;False;False;363;2.42372;13
temp_hoas/benchmarkF/automaton1879.hoa;41;False;False;193498;26.2051;157;False;False;25618;26.4687;62
temp_hoas/benchmarkF/automaton1372.hoa;14;False;False;3728;0.118111;42;False;False;1589;0.203286;10
temp_hoas/benchmarkF/automaton320.hoa;2;False;False;220;0.033973;1;False;False;220;0.034789;1
temp_hoas/benchmarkF/automaton1625.hoa;27;False;False;6333;0.317045;38;False;False;16808;0.315644;26
temp_hoas/benchmarkF/automaton638.hoa;40;False;False;2453;0.116857;57;False;False;11599;0.177736;36
temp_hoas/benchmarkF/automaton241.hoa;3;False;False;354;0.04603;13;False;False;354;0.054112;13
temp_hoas/benchmarkF/automaton1087.hoa;9;False;False;4847;0.175488;27;False;False;4571;0.165079;16
temp_hoas/benchmarkF/automaton484.hoa;6;False;False;351;0.534047;2;False;False;351;0.574736;2
temp_hoas/benchmarkF/automaton1064.hoa;26;False;False;254759;24.1112;79;False;False;70845;162.751;17
temp_hoas/benchmarkF/automaton1349.hoa;31;False;False;102008;10.4252;92;False;False;4988;14.4324;12
temp_hoas/benchmarkF/automaton1821.hoa;23;False;False;8171;0.541827;83;False;False;267;0.277168;2
temp_hoas/benchmarkF/automaton313.hoa;35;False;False;109812;15.8009;128;False;False;2951;9.85351;14
temp_hoas/benchmarkF/automaton1941.hoa;23;False;False;12297;0.57873;41;False;False;6109;1.21505;26
temp_hoas/benchmarkF/automaton1226.hoa;28;False;False;9618;0.555605;72;False;False;1728;0.543605;12
temp_hoas/benchmarkF/automaton264.hoa;26;False;False;34945;2.167;79;False;False;152362;14.1669;53
temp_hoas/benchmarkF/automaton669.hoa;31;False;False;199656;20.5371;109;False;False;2485;10.2828;13
temp_hoas/benchmarkF/automaton821.hoa;23;False;False;2509804;101.089;24;False;False;2509708;99.5838;20
temp_hoas/benchmarkF/automaton1912.hoa;34;False;False;37987;2.68556;68;False;False;773419;7.82087;52
temp_hoas/benchmarkF/automaton1489.hoa;11;False;False;2564;2.49379;7;False;False;2564;3.08335;7
temp_hoas/benchmarkF/automaton1019.hoa;21;False;False;219961;24.5694;92;False;False;1195;17.7411;12
temp_hoas/benchmarkF/automaton1956.hoa;38;False;False;108081;9.77205;152;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton1758.hoa;40;False;False;35481;3.95824;161;False;False;1617;4.6432;14
temp_hoas/benchmarkF/automaton286.hoa;8;False;False;872;5.4983;14;False;False;872;5.95398;14
temp_hoas/benchmarkF/automaton1171.hoa;13;False;False;1748;0.058908;23;False;False;346;0.056873;8
temp_hoas/benchmarkF/automaton149.hoa;31;False;False;23121;0.975763;48;False;False;80323;1.02;40
temp_hoas/benchmarkF/automaton1861.hoa;23;False;False;43912;2.95757;116;False;False;1900;2.11958;12
temp_hoas/benchmarkF/automaton100.hoa;22;False;False;3543;0.142998;34;False;False;475;0.126527;2
temp_hoas/benchmarkF/automaton799.hoa;41;False;False;98306;11.5899;146;False;False;28930;114.703;22
temp_hoas/benchmarkF/automaton1511.hoa;33;False;False;1323735;205.652;120;False;False;1464;82.0094;12
temp_hoas/benchmarkF/automaton529.hoa;11;False;False;51773;2.95364;62;False;False;11414;3.11639;27
temp_hoas/benchmarkF/automaton1747.hoa;29;False;False;459;0.011488;10;False;False;243;0.010533;4
temp_hoas/benchmarkF/automaton1618.hoa;20;False;False;16431;1.013;74;False;False;27221;1.86541;24
temp_hoas/benchmarkF/automaton263.hoa;25;False;False;1338667;193.898;89;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton727.hoa;9;False;False;1354;0.042902;24;False;False;748;0.053577;10
temp_hoas/benchmarkF/automaton582.hoa;24;False;False;7230;0.282669;38;False;False;22786;0.426994;26
temp_hoas/benchmarkF/automaton1603.hoa;5;False;False;659;0.027655;21;False;False;236;0.027657;9
temp_hoas/benchmarkF/automaton1252.hoa;14;False;False;58507;2.19504;18;False;False;58433;2.10347;14
temp_hoas/benchmarkF/automaton1090.hoa;12;False;False;203982;16.4879;52;False;False;92927;55.9892;16
temp_hoas/benchmarkF/automaton575.hoa;17;False;False;140;0.09248;2;False;False;140;0.097119;2
temp_hoas/benchmarkF/automaton1136.hoa;18;False;False;29352;70.2936;23;False;False;29352;94.8921;23
temp_hoas/benchmarkF/automaton825.hoa;27;False;False;4130;0.196949;77;False;False;51481;0.582417;48
temp_hoas/benchmarkF/automaton236.hoa;38;False;False;118958;13.0796;141;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton104.hoa;26;False;False;11;0.727361;2;False;False;11;0.76009;2
temp_hoas/benchmarkF/automaton590.hoa;32;False;False;250995;34.2042;180;False;False;16214;25.9967;18
temp_hoas/benchmarkF/automaton1709.hoa;31;False;False;132757;16.7295;120;True;False;-1;-1;-1
temp_hoas/benchmarkF/automaton969.hoa;11;False;False;3;0.16159;1;False;False;3;0.169419;1
temp_hoas/benchmarkF/automaton1739.hoa;21;False;False;126414;3.29672;14;False;False;126197;3.45256;12
temp_hoas/benchmarkF/automaton1326.hoa;8;False;False;305;0.73965;11;False;False;305;0.802391;11
temp_hoas/benchmarkF/automaton621.hoa;23;False;False;241045;23.1197;138;False;False;1718303;76.8468;62
temp_hoas/benchmarkF/automaton1135.hoa;17;False;False;2751;2.64366;14;False;False;2751;3.11228;14
temp_hoas/benchmarkF/automaton562.hoa;4;False;False;119;0.025643;2;False;False;119;0.026349;2
temp_hoas/benchmarkF/automaton1502.hoa;24;False;False;128351;11.0399;94;False;False;166130;33.6877;44
temp_hoas/benchmarkF/automaton1940.hoa;22;False;False;191215;19.2868;111;False;False;1525;12.2697;2
temp_hoas/benchmarkF/automaton1013.hoa;15;False;False;79428;5.65883;88;False;False;2754;5.0992;23
temp_hoas/benchmarkF/automaton360.hoa;2;False;False;539;0.016694;15;False;False;304;0.016381;11
temp_hoas/benchmarkF/automaton448.hoa;10;False;False;831;1.07441;2;False;False;831;1.15122;2
temp_hoas/benchmarkF/automaton816.hoa;18;False;False;71553;5.49975;85;False;False;39011;9.00049;33
temp_hoas/benchmarkF/automaton1337.hoa;19;False;False;1169;25.2916;10;False;False;1169;29.1691;10
temp_hoas/benchmarkF/automaton1567.hoa;9;False;False;473;0.111589;10;False;False;473;0.124988;10
temp_hoas/benchmarkF/automaton1040.hoa;2;False;False;181;0.018061;11;False;False;181;0.018644;11
temp_hoas/benchmarkF/automaton309.hoa;31;False;False;241845;31.2725;90;False;False;21700;40.6591;14
temp_hoas/benchmarkF/automaton585.hoa;27;False;False;22727;1.60544;93;False;False;158623;5.98289;66
temp_hoas/benchmarkF/automaton1685.hoa;7;False;False;950;0.029953;16;False;False;1890;0.031899;14
temp_hoas/benchmarkF/automaton51.hoa;13;False;False;448;0.640583;11;False;False;448;0.68373;11
temp_hoas/benchmarkF/automaton229.hoa;31;False;False;20889;1.49596;118;False;False;970;0.931847;14
temp_hoas/benchmarkF/automaton1663.hoa;25;False;False;20460;1.2495;70;False;False;566806;5.07152;52
temp_hoas/benchmarkF/automaton1073.hoa;35;False;False;587084;56.35;86;False;False;2848389;1132.53;50
temp_hoas/benchmarkF/automaton626.hoa;28;False;False;158596;14.0217;69;False;False;262203;49.0939;35
temp_hoas/benchmarkF/automaton1000.hoa;2;False;False;137;0.014898;2;False;False;137;0.015529;2
temp_hoas/benchmarkF/automaton33.hoa;35;False;False;11416;0.590366;49;False;False;18018;0.485874;30
temp_hoas/benchmarkF/automaton840.hoa;2;False;False;1334;0.042723;6;False;False;711;0.041791;2
temp_hoas/benchmarkF/automaton1312.hoa;34;False;False;19778;17.8515;54;False;False;6270;11.5748;14
temp_hoas/benchmarkF/automaton943.hoa;25;False;False;89389;8.15947;92;False;False;9046;8.86151;14
temp_hoas/benchmarkF/automaton949.hoa;31;False;False;4364;0.207292;58;False;False;2174;0.229473;20
temp_hoas/benchmarkF/automaton1945.hoa;27;False;False;84024;6.95625;139;False;False;4726;5.82599;16
temp_hoas/benchmarkF/automaton797.hoa;39;False;False;42416;2.47403;63;False;False;10415;3.26025;17
temp_hoas/benchmarkF/automaton328.hoa;10;False;False;296;0.130252;15;False;False;296;0.133975;15
temp_hoas/benchmarkF/automaton712.hoa;34;False;False;2837;0.10207;38;False;False;17701;0.132238;34
temp_hoas/benchmarkF/automaton1067.hoa;29;False;False;44048;3.54486;107;False;False;3388;2.8658;22
temp_hoas/benchmarkF/automaton1639.hoa;41;False;False;91157;10.161;158;False;False;78470074;962.53;134
temp_hoas/benchmarkF/automaton1983.hoa;25;False;False;38964;3.61771;111;False;False;1490;2.27554;15
temp_hoas/benchmarkF/automaton473.hoa;35;False;False;1000549;173.617;100;False;True;-1;-1;-1
temp_hoas/benchmarkF/automaton420.hoa;22;False;False;42552;3.17628;81;False;False;99537;10.6215;38
temp_hoas/benchmarkF/automaton1765.hoa;7;False;False;4194;0.221771;21;False;False;3442;0.259287;4
temp_hoas/benchmarkF/automaton399.hoa;41;False;False;282539;44.4029;136;False;False;5334;20.5729;12
temp_hoas/benchmarkF/automaton1472.hoa;34;False;False;222136;30.8348;130;False;False;10995;15.8974;15
temp_hoas/benchmarkF/automaton504.hoa;26;False;False;12971;1.08035;97;False;False;1504;0.833127;13
