aut;old_acc;timeout_spot;memout_spot;states_spot;time_spot;acc_spot;timeout_product;memout_product;states_product;time_product;acc_product
temp_hoas/benchmarkC/automaton519.hoa;21;False;False;889;0.046475;11;False;False;362;0.029361;11
temp_hoas/benchmarkC/automaton1785.hoa;7;False;False;47;0.003995;4;False;False;39;0.00518;4
temp_hoas/benchmarkC/automaton49.hoa;11;False;False;17;0.003687;2;False;False;18;0.004289;2
temp_hoas/benchmarkC/automaton1557.hoa;19;False;False;1268;0.050796;9;False;False;103;0.012105;7
temp_hoas/benchmarkC/automaton39.hoa;21;False;False;22882;0.746693;11;False;False;258;0.022966;13
temp_hoas/benchmarkC/automaton1541.hoa;3;False;False;24;0.003415;3;False;False;25;0.004325;3
temp_hoas/benchmarkC/automaton1477.hoa;19;False;False;306;0.017661;8;False;False;116;0.016085;12
temp_hoas/benchmarkC/automaton45.hoa;7;False;False;14;0.002041;1;False;False;39;0.00779;8
temp_hoas/benchmarkC/automaton701.hoa;3;False;False;29;0.003416;3;False;False;15;0.004386;1
temp_hoas/benchmarkC/automaton141.hoa;3;False;False;42;0.004441;3;False;False;31;0.005881;5
temp_hoas/benchmarkC/automaton1773.hoa;15;False;False;294;0.016814;7;False;False;72;0.014157;8
temp_hoas/benchmarkC/automaton1428.hoa;10;False;False;40;0.0043;4;False;False;49;0.007924;6
temp_hoas/benchmarkC/automaton1220.hoa;2;False;False;14;0.002224;1;False;False;15;0.003352;2
temp_hoas/benchmarkC/automaton1406.hoa;8;False;False;42;0.004538;3;False;False;63;0.011254;10
temp_hoas/benchmarkC/automaton563.hoa;5;False;False;109;0.007639;4;False;False;66;0.006083;3
temp_hoas/benchmarkC/automaton485.hoa;7;False;False;22;0.00299;3;False;False;35;0.007327;4
temp_hoas/benchmarkC/automaton221.hoa;3;False;False;30;0.003502;1;False;False;34;0.005011;2
temp_hoas/benchmarkC/automaton1262.hoa;4;False;False;343;0.013062;2;False;False;86;0.009968;8
temp_hoas/benchmarkC/automaton1253.hoa;15;False;False;17;0.002594;2;False;False;16;0.002958;2
temp_hoas/benchmarkC/automaton1592.hoa;14;False;False;220;0.011657;8;False;False;99;0.010591;8
temp_hoas/benchmarkC/automaton501.hoa;3;False;False;54;0.004439;3;False;False;43;0.006332;5
temp_hoas/benchmarkC/automaton1138.hoa;20;False;False;73;0.006871;3;False;False;128;0.013584;6
temp_hoas/benchmarkC/automaton950.hoa;12;False;False;124;0.009854;5;False;False;169;0.015758;9
temp_hoas/benchmarkC/automaton1600.hoa;2;False;False;26;0.003226;3;False;False;27;0.004174;3
temp_hoas/benchmarkC/automaton757.hoa;19;False;False;51;0.004503;6;False;False;40;0.008007;8
temp_hoas/benchmarkC/automaton386.hoa;8;False;False;164;0.00951;6;False;False;67;0.009857;7
temp_hoas/benchmarkC/automaton769.hoa;11;False;False;415;0.020216;6;False;False;139;0.010056;6
temp_hoas/benchmarkC/automaton331.hoa;13;False;False;1707;0.056174;8;False;False;297;0.016491;10
temp_hoas/benchmarkC/automaton1643.hoa;5;False;False;56;0.004806;6;False;False;31;0.004291;4
temp_hoas/benchmarkC/automaton613.hoa;15;False;False;77;0.005267;6;False;False;47;0.008815;6
temp_hoas/benchmarkC/automaton378.hoa;20;False;False;64;0.006437;4;False;False;41;0.008135;4
temp_hoas/benchmarkC/automaton737.hoa;19;False;False;179;0.011499;7;False;False;434;0.022468;8
temp_hoas/benchmarkC/automaton1421.hoa;3;False;False;25;0.003245;3;False;False;26;0.005139;4
temp_hoas/benchmarkC/automaton261.hoa;3;False;False;46;0.004333;4;False;False;37;0.005339;4
temp_hoas/benchmarkC/automaton1681.hoa;3;False;False;54;0.004782;3;False;False;53;0.005746;3
temp_hoas/benchmarkC/automaton811.hoa;13;False;False;73;0.00597;5;False;False;58;0.007061;5
temp_hoas/benchmarkC/automaton873.hoa;15;False;False;837;0.029338;12;False;False;113;0.011892;12
temp_hoas/benchmarkC/automaton1420.hoa;2;False;False;38;0.003532;2;False;False;34;0.004394;4
temp_hoas/benchmarkC/automaton1866.hoa;8;False;False;61;0.004808;6;False;False;56;0.006897;6
temp_hoas/benchmarkC/automaton274.hoa;16;False;False;87;0.007723;3;False;False;165;0.019321;5
temp_hoas/benchmarkC/automaton243.hoa;5;False;False;190;0.008006;4;False;False;80;0.007226;6
temp_hoas/benchmarkC/automaton522.hoa;4;False;False;58;0.004648;3;False;False;43;0.006626;8
temp_hoas/benchmarkC/automaton1418.hoa;20;False;False;1777;0.065649;14;False;False;131;0.017694;10
temp_hoas/benchmarkC/automaton1115.hoa;17;False;False;141;0.009005;6;False;False;98;0.019562;6
temp_hoas/benchmarkC/automaton1601.hoa;3;False;False;46;0.003774;4;False;False;38;0.004606;4
temp_hoas/benchmarkC/automaton636.hoa;18;False;False;1;0.00072;1;False;False;1;0.001369;1
temp_hoas/benchmarkC/automaton20.hoa;2;False;False;51;0.004163;2;False;False;41;0.004572;4
temp_hoas/benchmarkC/automaton1872.hoa;14;False;False;171;0.009786;5;False;False;470;0.016593;8
temp_hoas/benchmarkC/automaton1835.hoa;17;False;False;1030;0.042153;5;False;False;366;0.021865;6
temp_hoas/benchmarkC/automaton1183.hoa;5;False;False;1446;0.055593;2;False;False;79;0.011346;10
temp_hoas/benchmarkC/automaton1761.hoa;3;False;False;55;0.004902;3;False;False;42;0.006628;5
temp_hoas/benchmarkC/automaton368.hoa;10;False;False;43;0.00489;4;False;False;34;0.006162;6
temp_hoas/benchmarkC/automaton1049.hoa;11;False;False;427;0.019123;6;False;False;197;0.013151;5
temp_hoas/benchmarkC/automaton249.hoa;11;False;False;39;0.004322;2;False;False;22;0.004392;2
temp_hoas/benchmarkC/automaton867.hoa;9;False;False;164;0.008234;5;False;False;90;0.009542;7
temp_hoas/benchmarkC/automaton1623.hoa;5;False;False;20;0.002311;1;False;False;33;0.007386;6
temp_hoas/benchmarkC/automaton699.hoa;21;False;False;124688;4.07882;19;False;False;775;0.035295;17
temp_hoas/benchmarkC/automaton489.hoa;11;False;False;25;0.003919;2;False;False;29;0.00554;6
temp_hoas/benchmarkC/automaton627.hoa;9;False;False;13;0.002829;1;False;False;14;0.008593;2
temp_hoas/benchmarkC/automaton435.hoa;17;False;False;2358;0.071445;7;False;False;436;0.026826;15
temp_hoas/benchmarkC/automaton1521.hoa;3;False;False;51;0.005209;3;False;False;40;0.006279;5
temp_hoas/benchmarkC/automaton125.hoa;7;False;False;14;0.002835;1;False;False;16;0.008717;5
temp_hoas/benchmarkC/automaton1720.hoa;2;False;False;21;0.003845;3;False;False;22;0.004398;3
temp_hoas/benchmarkC/automaton1970.hoa;12;False;False;56;0.004849;4;False;False;52;0.005879;4
temp_hoas/benchmarkC/automaton1672.hoa;14;False;False;123;0.008362;5;False;False;100;0.014353;9
temp_hoas/benchmarkC/automaton107.hoa;9;False;False;77;0.005302;7;False;False;66;0.009184;7
temp_hoas/benchmarkC/automaton417.hoa;19;False;False;3876;0.135537;13;False;False;1112;0.034639;12
temp_hoas/benchmarkC/automaton715.hoa;17;False;False;214;0.012354;6;False;False;82;0.013608;14
temp_hoas/benchmarkC/automaton1705.hoa;7;False;False;28;0.004021;4;False;False;30;0.005299;4
